t_half_months,t_frontier_months,sovereign_floor_pct_of_c0,sovereign_floor_closed_form_pct,sovereign_floor_h100e,cap_60mo_pct,cap_120mo_pct,frontier_share_t0,c0,afr,kappa,useful_life_years,frontier_doubling_months,domestic_per_month,leakage_per_month,utilisation_ceiling,frontier_scale,dom_growth_yr
inf,31.0,104.32715986967878,104.32715989277726,1776651.0557483165,103.01307058448555,103.96013671470202,5.005933873778553,1702961.2020183778,0.12894338871471275,0.21455837854885837,5.893694006358802,5.3608245992740144,30734.006687132194,6777.101149267216,1.0,340188.5132639512,0.0
38.0,36.0,28.43279372739399,28.432793727356913,904113.2930979048,39.21302410030632,30.06913742075351,24.605283769884824,3179825.7384283124,0.06163538553443322,0.25854023065691384,2.6940535199862583,5.033345853963623,14023.888231474146,13942.436069726622,1.0,129233.45116304654,0.0
inf,36.0,57.3731859181731,57.37318591464275,1150677.61678279,66.33209463273589,59.28088118503451,7.0093096848211704,2005601.742988287,0.13027558748508342,0.2682404113032353,4.001962365282424,6.236687398315981,21067.12814950501,8379.092490012947,1.0,286133.98939006304,0.0
41.0,41.0,27.586831562595975,27.58683156210538,1290637.788951988,40.50927329089122,29.915035474618435,41.950012852653686,4678456.045318082,0.07716154077067214,0.3590154047153433,2.959241964399636,5.280169353297821,32201.941646754367,4142.889350950065,1.0,111524.54378859936,0.0
116.0,44.0,49.36301915587939,49.363019155879336,744221.2818424468,54.552617999997764,49.90813487719274,12.14927629979318,1507649.4399427474,0.13262478226082738,0.3924573694816978,2.260783370247187,6.976852784716981,23323.63381076225,4108.645181433386,1.0,124093.76515442427,0.0
inf,53.0,112.11830992535087,112.11830992535235,1603524.9701902505,110.46620110778792,111.89711534834836,25.493583261418294,1430207.9395041615,0.16650879702568644,0.0699155249139835,4.133083862792191,6.477727322930764,38596.827936182824,14368.91330998355,1.0,56100.70286465466,0.0
inf,39.0,107.96737690648608,107.96737690648686,1154957.7351630672,106.81880369741457,107.81808412539544,5.622627238251545,1069728.438585122,0.1695182618964792,0.34061980282119453,2.8022846491289974,6.562640696564474,29305.568929408746,9649.127569666616,1.0,190254.19848351408,0.0
inf,41.0,51.1340875370534,51.134086202212494,2072998.7824436894,66.35317593726306,55.90190961232076,17.266822813679433,4054044.732765649,0.08822017578475187,0.1704593444610829,5.6338387881246925,5.776156785361385,30220.914782807202,9607.488898014577,1.0,234788.1122376423,0.0
inf,29.0,120.19237805475187,120.19237805528067,1612540.6637521938,116.1847526180707,119.4031933468109,3.0577079876725053,1341633.0468289966,0.12259124267350571,0.06196274567960959,4.756025395800444,5.560235545599361,40023.656240870805,3131.0236154089635,1.0,438770.8218829076,0.0
inf,36.0,58.36566528034827,58.365664901878866,2356779.217353104,70.38773162893818,61.8661295761611,18.96431582688012,4037954.8593042977,0.07988590724414173,0.19858496278203058,4.750501213619636,4.982810492743175,38846.49549170766,9288.84059250516,1.0,212923.83527914458,0.0
inf,47.0,114.24611394211877,114.2461152533365,2219165.0508811264,109.27861905522383,112.56248247721483,14.374625653564134,1942442.4816807653,0.10510937496758364,0.2934630209835957,5.9709174975588635,6.401597608270026,29400.279350569355,10422.337220145184,1.0,135129.9524936946,0.0
inf,42.0,128.75466577826117,128.75466577826126,1316566.2417074186,126.24454736728654,128.54216947066496,13.205107540151646,1022538.6658801041,0.16367298588932186,0.27773711353535974,2.2467364616074987,5.637511154212497,39321.05045524008,14244.20219281106,1.0,77435.08811048738,0.0
59.0,40.0,34.63719152548885,34.63719151107443,1378246.1519331245,49.37707289688015,37.986414068830754,26.83377551657122,3979093.255637944,0.10739113618810897,0.24301909631908458,3.9674912767799393,5.445574755174092,20414.777075149355,13371.438038762562,1.0,148286.74605184246,0.0
inf,34.0,57.67297426631094,57.672974170848256,2252981.859921682,68.73461919684765,60.60941153038767,10.521126161218275,3906477.6675437354,0.13226264219190267,0.4189728679697352,4.294537712184592,5.276264014803101,34693.61945671467,14886.706475216317,1.0,371298.4339968595,0.0
inf,31.0,59.41910153988472,59.419101539884586,1129936.1824134646,62.63891534274146,59.676901398634385,11.01937988038163,1901637.9466037562,0.10512445108412197,0.09207465685840613,2.3206233152302307,4.822076180006418,34029.06547045342,12702.580429785046,1.0,172572.1381099984,0.0
63.0,49.0,31.35619974677378,31.35619911698384,1352309.931598593,51.15970559955861,37.1265612502077,35.301415480656516,4312735.416024805,0.1545993566350414,0.48621318594500634,5.068009963014783,6.372590960197677,23274.182568586028,4421.805565355524,1.0,122168.90901691966,0.0
37.0,49.0,35.65847385734916,35.65847385734916,1251620.9404237845,41.28580328546806,36.15821433819552,55.69793019167314,3510023.859772752,0.15889284993706332,0.3094486093971049,2.200213090812473,6.108570394191251,37811.70273532022,12173.666376009201,1.0,63018.928130609456,0.0
46.0,52.0,33.23726719925643,33.237267199154545,1445988.8582304707,44.081872363546005,35.00563340507255,76.84875850061947,4350504.659609379,0.1503334645572111,0.09004286188683613,4.394773021802871,6.032642193459891,34925.68501882975,8237.193112295172,1.0,56611.25494401202,0.0
53.0,35.0,32.27011827624315,32.2701182687025,1250740.6581254906,46.84363705215487,35.43434811612961,14.148769106389803,3875847.765473701,0.12339301987950145,0.3061028763878119,3.779146981580074,5.347953827141858,21025.072286029797,10600.605233952729,1.0,273935.3322066234,0.0
inf,37.0,52.61171175726778,52.611711722700335,1253219.628390155,59.15700998333041,53.57041341410992,16.644318488142574,2382016.4494401487,0.1264218583385007,0.3492623592638653,2.592317308886578,5.445318047095652,31139.21887335568,9180.238966211158,1.0,143112.88570553964,0.0
inf,64.0,49.767506337865385,49.76750601346109,2242180.0820179754,63.987216149096646,53.81370840916595,83.73243663141291,4505309.281112248,0.08700366912967916,0.13876571913725477,5.181841436098102,6.971131936184564,43010.73469909951,3588.722035797716,1.0,53806.0214459595,0.0
42.0,37.0,26.078129098233944,26.07812909665352,1196349.9763516253,40.416123437111125,28.86569013551194,31.92338209966048,4587560.602392463,0.15274740800602682,0.06567619781184518,5.581251274988659,4.854891411346867,18818.57140200631,13450.00508037614,1.0,143705.34387837478,0.0
inf,34.0,60.04542965178913,60.0454296393057,1281062.045836105,69.26140569772923,62.18880564895998,6.842043237401283,2133488.0160990474,0.13804240689067787,0.15299324179777493,5.4106197508971885,5.852829119382701,24953.367088935203,5913.309076548306,1.0,311820.30602153577,0.0
inf,42.0,169.04580187803694,169.0458021809344,2748783.6768799406,149.75143258620858,163.70025235553516,20.04350439995075,1626058.5275363014,0.11686691863151859,0.3910317192969098,4.325874595925306,5.152920305665857,42279.656180232836,16252.770312980207,1.0,81126.45848199565,0.0
inf,47.0,65.06722512627093,65.06722492013563,1301117.7331447618,74.87418961889107,67.84150408954035,23.994950727496516,1999651.4844759144,0.09479137394254596,0.1420593291223799,5.359987444654072,6.181235454456977,19814.91580593601,7352.71208490368,1.0,83336.3446829026,0.0
76.0,50.0,40.23448276027173,40.23448273054058,1684759.2655960533,54.472795641831006,43.64987787185773,48.21311854456624,4187351.6198389297,0.1587813661929298,0.202086038559347,5.964874966225787,6.062411953943308,31457.179693432565,8317.274002052849,1.0,86850.8768203474,0.0
inf,46.0,49.67954968479708,49.67954968478781,838417.5090305241,56.759126110349534,50.68316640298621,20.054201294650714,1687651.1851456985,0.1586826549896295,0.12840279547567962,3.8075322541676195,6.509244553430323,13263.084690386699,13697.35396126798,1.0,84154.49512795432,0.0
33.0,39.0,31.48883685885997,31.48883685885993,1107987.8038360674,37.55184663181675,32.03145968429635,24.75091921882978,3518668.5643624035,0.1672609035080766,0.22531090336277101,2.4933208218261593,5.63353083510455,39658.63223419629,4356.237454610323,1.0,142163.1468816521,0.0
29.0,44.0,21.928436389616493,21.92843638961585,1022608.9090988059,30.906092952492752,22.966026373044638,33.280852746373746,4663391.821147036,0.12390914582806481,0.11746647553998503,2.913487492807172,6.173041532338723,26674.4277140475,9588.23056189675,1.0,140122.36575443984,0.0
inf,50.0,133.37465850598613,133.37465853221474,1883160.062319097,125.0738330608685,131.3237172067224,21.736316207358428,1411932.4341022226,0.07824404855204456,0.10477238428046257,4.453480175203593,6.127384142163938,36342.463000607735,7126.626988349308,1.0,64957.30098112204,0.0
inf,41.0,113.4337367816237,113.43373681818758,1479323.2475046203,109.72737771824559,112.4403959180435,15.165165859229916,1304129.873066362,0.13624075348248113,0.2185995524800797,5.806521006785308,5.5225631823422825,16764.848803409513,15473.848739530598,1.0,85995.09462487246,0.0
75.0,46.0,30.403806937832417,30.40379041880255,1090561.265449413,55.390745293392484,39.4466155597315,33.2507236169385,3586923.3996891137,0.12155436447953318,0.47868524229220755,5.878983820515851,5.8730109458507105,13606.738416798526,4812.754834155029,1.0,107875.04780382801,0.0
30.0,36.0,22.23991643899502,22.23991643899271,877977.4014307543,31.946096975402927,23.455555094630725,13.825010138186007,3947754.947007474,0.16829133546009598,0.07834943763324562,3.8874378173685735,5.969615273746989,23353.20020293907,6602.88053982248,1.0,285551.6854995567,0.0
inf,32.0,64.02333791619981,64.02333791450667,1656578.628183838,71.26568250479838,65.50905690909892,5.971958013736085,2587460.576254451,0.12613532716374354,0.3369919588560948,3.496283587271721,5.654705125628933,27786.415279163506,15667.309850433387,1.0,433268.3803709001,0.0
inf,51.0,51.16766298282954,51.16766298269293,2001153.7923856862,59.384328052245614,52.563294321360566,61.42788721145223,3910973.6027170485,0.06438082708738455,0.1807501319291524,2.8746088318280076,5.83757191539493,42692.6499492256,15837.83223293987,1.0,63667.72129496114,0.0
inf,45.0,48.61521337536578,48.61521296937694,2264473.5992033896,63.399594359907475,52.87817130269842,68.0594010102412,4657952.607795896,0.07719646853692456,0.05544758294382188,5.563043890042168,5.0683480659907785,37041.381432444956,9461.950207178405,1.0,68439.51810705758,0.0
69.0,41.0,42.24508717446505,42.24508717422796,1234436.5625706518,52.207846747164346,43.981226803336895,41.728742771756664,2922083.122879207,0.16187806942162353,0.24403389215282104,3.931806535003572,5.134811498241213,29371.415485620084,6262.186951638765,1.0,70025.66885041563,0.0
64.0,45.0,31.46382408414344,31.46382340948212,1159820.9235221117,51.398346801528525,37.29823793461808,25.632775379495218,3686204.57710548,0.11922489493960373,0.2567710142479985,5.55456187026472,6.089308098142296,17680.06101622878,5928.575661738814,1.0,143808.25027843987,0.0
inf,38.0,76.29196953755452,76.29196953735735,1365770.3189041188,80.4254840823547,77.04895924573886,20.091856489612393,1790188.8326946679,0.12422720280986214,0.45692610922833665,2.9873128574991203,5.021391508439313,24525.181319047057,13574.00636931486,1.0,89100.21996325755,0.0
inf,51.0,53.9823040930579,53.982304089457344,989591.6090463599,63.600881616168316,56.0229741211537,26.1630441932517,1833177.7897817092,0.17188198771378266,0.35078919328448144,4.391675293957913,6.733093890001537,22297.25709280795,3118.138432338714,1.0,70067.44995884482,0.0
inf,29.0,84.47036797034299,84.47036796682859,1484046.0048618177,87.96344798960062,85.2656842334386,5.2317831698904875,1756883.5563529884,0.09444392610163958,0.08118166287923224,4.598564262014292,5.125700146882321,22812.368931005407,13409.250298776236,1.0,335809.7037476734,0.0
42.0,31.0,36.85622063809458,36.85622063809457,1161346.8069768453,43.40389896650556,37.545073524365115,6.616708861053178,3151019.7922368567,0.09950711633799916,0.39060132820801446,2.2623356047190555,5.885981670962681,39945.02805106422,2833.284936421165,1.0,476221.6168802855,0.0
inf,44.0,111.21926250070587,111.21926283034935,2915990.3203169527,107.52999473523712,110.0619583158372,16.194433107144963,2621839.2882244173,0.11290935871011067,0.38854266908744794,4.980098633424534,5.897838679680541,41234.35821992477,14872.903868254481,1.0,161897.56510017414,0.0
inf,27.0,111.76409071698798,111.7640907377796,1788762.810003979,108.59760665576252,110.93976287520428,3.422102509576196,1600480.7971225139,0.13536503810643252,0.2152705122505185,5.576779306229664,5.096049338196962,32035.77911646024,7799.226129191818,1.0,467689.32042328635,0.0
46.0,52.0,34.492032838065896,34.49203283804074,1357462.598189598,44.13978838776766,35.92748992048877,38.41107580348464,3935583.0506211366,0.07440146898635522,0.36635423011324947,2.666225740195222,6.938706038410809,35590.04607239689,6837.6754355730845,1.0,102459.58927982177,0.0
116.0,55.0,46.82236315421993,46.822363137323805,1993176.6458721235,59.033842235959696,49.66671734326737,65.45523686456495,4256890.32248789,0.08418936533976025,0.471818430639307,3.4734492133765764,6.328630158742943,40799.27470400805,7020.066693897059,1.0,65035.13739161814,0.0
86.0,51.0,38.75016528031779,38.75016408095787,1671996.2134153664,57.36968609179984,44.456066111863436,62.83550664181477,4314810.533891107,0.100132500427956,0.3251790999714477,4.844969407276912,5.9400706161297485,18164.276997315184,14630.534017040116,1.0,68668.34954458306,0.0
46.0,36.0,37.240901128583886,37.24090112858288,1494703.5376362435,44.78706824876497,38.15600799544003,20.279737111728345,4013607.330486959,0.17093234638818633,0.17178613487596422,3.3229233731395675,5.2220004466124905,40589.60823535369,11325.672082004912,1.0,197912.1972032752,0.0
66.0,40.0,41.14943009162512,41.14943009128712,1264629.8747861043,51.542892484035704,43.00135924970385,7.97225431479593,3073262.186062417,0.09699377204778653,0.2146946821646146,3.192903685955166,6.984728209150718,28340.217567803018,7683.929763701518,1.0,385494.75025635643,0.0
inf,47.0,118.76367096459101,118.76367108125265,1851976.249975031,113.29598365396045,117.21526813719404,23.396899676657142,1559379.4254871015,0.10673516391801956,0.3484416810338925,4.431215736214061,5.743057697915961,32512.750107223284,6234.14979713292,1.0,66648.97687461041,0.0
inf,52.0,62.278710338820076,62.27871029269664,1909599.9214813353,71.74354847195468,64.69075466255072,22.319723367375087,3066216.22556469,0.11262871045514376,0.3377142392396851,4.0943837553467235,6.92939766355084,39591.29492360197,3677.5670619979546,1.0,137376.9815645028,0.0
inf,32.0,78.50579256232618,78.50579227479375,1177569.1551970188,84.83719771349033,80.39819439396705,4.686587217949237,1499977.4115548737,0.09900701837519689,0.18063658814747632,5.588628193669658,5.872221834305909,19276.784791028782,4261.2843745436385,1.0,320057.5049174559,0.0
50.0,37.0,37.940896192072046,37.94089619206387,1433890.3599432977,46.44808983578299,39.120169853734104,13.387202104187145,3779273.828125643,0.07686707470832785,0.4547183963951602,2.5722425700006615,5.846734757398503,39302.819300633695,7151.144537058197,1.0,282304.98043677036,0.0
55.0,42.0,38.137214562463924,38.137214562342855,1529499.5569896125,48.286926278625295,39.8207267579721,29.419210090514696,4010517.219301599,0.1344132877480041,0.2806676879971476,3.205012744863005,5.583831179528502,40916.64734877595,4502.422996864526,1.0,136323.07621320753,0.0
89.0,42.0,35.28944083957147,35.289421706384495,1646474.652773212,58.88147408879774,43.952970741900906,53.19387684319109,4665629.756669179,0.09201268511003836,0.3824606132135796,5.572867210205274,4.8486323275712016,13612.05479461445,13776.929813434244,1.0,87709.9025969262,0.0
61.0,39.0,30.55214846211345,30.552148061732424,956206.8021926926,50.010205618536375,36.04824976941403,9.788800056907956,3129753.0626314157,0.11317363019011303,0.35451715234367986,4.531408650012249,6.472830061357762,15141.559600386847,4906.40813551095,1.0,319727.95893637126,0.0
inf,38.0,60.79697415225615,60.79697374274101,1734032.9882117626,72.14318061399084,64.13306399699637,24.837608740078768,2852169.885739969,0.06964990000458889,0.3722513275209301,4.126495497700567,4.858866813105641,27203.52030553909,7814.753220950906,1.0,114832.70855851818,0.0
inf,36.0,69.79830522032637,69.7983052203262,1354743.4700531878,72.51012718952306,70.05262811052486,11.333797819041086,1940940.3505955972,0.13785004998694197,0.49144128231057527,2.154523229624029,5.557287068130039,39453.333712170046,12945.86422583468,1.0,171252.42408460515,0.0
inf,36.0,91.42719621637877,91.42719619700533,1441410.871237144,93.54345272364735,91.99135307022834,7.868428791353452,1576566.854162068,0.15802859783570117,0.40091068121099505,5.0839792872137295,5.734120381844724,24018.3409284684,7595.391338052039,1.0,200366.1589839313,0.0
26.0,33.0,22.73464501075389,22.73464501075386,1002832.7911315694,29.711491369061516,23.368773364270492,18.027015579261594,4411033.4278684,0.1385970287688838,0.13760341289396713,2.5753086895829043,5.157412298341701,35936.92720384891,3548.013195803981,1.0,244690.16562801908,0.0
inf,52.0,125.25847916287228,125.25847945559829,2055781.5940538722,117.70518532940899,123.02629005957652,26.357202988958484,1641231.4821264604,0.10088786974889817,0.1729664484887181,5.630844018582128,6.20317739219007,37703.79516050774,3766.5768569857355,1.0,62268.80305979365,0.0
inf,44.0,73.59276860415386,73.59276860415353,1385990.8217733367,76.01058016608232,73.8219394154323,37.46217648921225,1883324.7451640326,0.14637950800085275,0.2921836217924805,2.250965047682898,5.310897847639556,42583.46776481701,11271.79206346044,1.0,50272.6996042625,0.0
35.0,34.0,27.108156341627136,27.10815634162084,978276.7381962952,36.893589527541074,28.425995657491754,8.437490369733876,3608791.1175798364,0.1455839255310197,0.0715119098764232,3.7568954395794028,6.189717658991262,20955.11706843532,11266.807496572976,1.0,427709.0650704541,0.0
inf,41.0,99.66641373708883,99.66641373712261,1695771.7033313438,99.65117994620971,99.66274221380455,7.899857588617863,1701447.4984568416,0.06641174307887283,0.19904254869317134,3.7059674686343738,6.447568187745349,34535.66166469141,5365.044464769103,1.0,215376.98361908345,0.0
